hb_code,ind_no,ind_desc,year,number,measure,lcl,ucl
S08000006,35,% of diabetes pop (T1) with previous MI,2011,3.177202751,97,2.611496192,3.860595787
S08000006,34,% of diabetes pop (T2) with a recorded smoking status,2011,99.78949383,20858,99.71754522,99.84314408
S08000006,33,% of diabetes pop (T1) with a recorded smoking status,2011,94.72649853,2892,93.87597072,95.46460879
S08000006,32,% of diabetes pop (T2) with recorded cholesterol,2011,94.49813415,19752,94.18075638,94.79915821
S08000006,31,% of diabetes pop (T1) with recorded cholesterol,2011,78.66847826,2316,77.15182598,80.11040955
S08000006,30,% of diabetes pop (T2) with recorded  BP,2011,96.70366472,20213,96.45290593,96.93725923
S08000006,29,% of diabetes pop (T1) with recorded  BP,2011,85.68621029,2616,84.39903669,86.88368859
S08000006,28,% of diabetes pop (T2) with recorded HbA1c,2011,95.60329155,19983,95.31686358,95.87295965
S08000006,27,% of diabetes pop (T1) with recorded HbA1c,2011,91.90959712,2806,90.88880938,92.82504743
S08000006,26,% of diabetes pop with recorded BMI,2011,92.27124046,22003,91.92543998,92.60342331
S08000006,25,Crude mortality rate for all people with diabetes,2011,3.589332264,895,3.365490214,3.82747259
S08000006,24,Estimated % pop with undiagnosed diabetes,2011,0.8,4507,,
S08000006,53,% of diabetes pop (T1) with SBP <= 140mmHg,2011,83.75,2191,82.29,85.12
S08000006,52,% of diabetes pop (T2) with HbA1c > 75mmol/mol,2011,16.64414753,3326,16.13412301,17.16699447
S08000006,51,% of diabetes pop (T1) with HbA1c > 75mmol/mol,2011,46.93513899,1317,45.09402135,48.78463715
S08000006,50,% of diabetes pop (T2) obese (BMI>=30),2011,54.7122042,10589,54.01003872,55.41249938
S08000006,49,% of diabetes pop (T1) obese (BMI>=30),2011,22.46130615,595,20.91258704,24.08978325
S08000006,48,% of diabetes pop (T2) with recorded foot risk,2011,71.90221032,15029,71.28887477,72.50749648
S08000006,47,% of diabetes pop (T1) with recorded foot risk,2011,57.05863086,1742,55.2949757,58.80454454
S08000006,46,% of diabetes pop (T2) with recorded pulses,2011,84.68567601,17701,84.19108498,85.16751955
S08000006,45,% of diabetes pop (T1) with recorded pulses,2011,65.18178841,1990,63.47377121,66.85164702
S08000006,44,% of diabetes pop (T2) with recorded eye screen,2011,90.24973687,18864,89.84015479,90.64452658
S08000006,43,% of diabetes pop (T1) with recorded eye screen,2011,84.85054348,2498,83.5100452,86.10020794
S08000006,42,% of diabetes pop (T2) with recorded eGFR,2011,95.14354067,19885,94.84372433,95.42676451
S08000006,41,% of diabetes pop (T1) with recorded eGFR,2011,86.22076023,2359,84.87831527,87.46163314
S08000006,40,% of diabetes pop (T2) with recorded microalbumin,2011,84.29815329,17620,83.79862914,84.78507237
S08000006,39,% of diabetes pop (T1) with recorded microalbumin,2011,63.21331522,1861,61.45519162,64.93699987
S08000006,38,% of diabetes pop (T2) with recorded creatinine,2011,96.77064396,20227,96.52225947,97.00183956
S08000006,37,% of diabetes pop (T1) with recorded creatinine,2011,86.99048913,2561,85.72690302,88.15766391
S08000006,36,% of diabetes pop (T2) with previous MI,2011,9.793321213,2047,9.397733099,10.20368587
S08000009,72,% of diabetes pop (T2) with previous lower limb amputation,2011,0.416033283,104,0.343502676,0.503801308
S08000009,71,% of diabetes pop (T1) with previous lower limb amputation,2011,0.683176772,24,0.459525382,1.014570011
S08000009,70,% of diabetes pop (T2) with diabetic retinopathy,2011,30.47,6975,29.87,31.06
S08000009,69,% of diabetes pop (T1) with diabetic retinopathy,2011,61.791,1863,60.04,63.61
S08000009,68,% of diabetes pop (T2) with end-stage renal failure,2011,0.264021122,66,0.207597239,0.335729137
S08000009,67,% of diabetes pop (T1) with end-stage renal failure,2011,0.74010817,26,0.505572854,1.082260957
S08000009,66,% of diabetes pop (T2) with eGFR <15,2011,0.287306286,66,0.225911098,0.365325569
S08000009,65,% of diabetes pop (T1) with eGFR <15,2011,0.715421304,18,0.453016484,1.128098774
S08000009,64,% of diabetes pop (T2) with previous stroke,2011,4.936394912,1234,4.674706384,5.211931727
S08000009,63,% of diabetes pop (T1) with previous stroke,2011,2.334187304,82,1.884524795,2.887984721
S08000009,62,% of diabetes pop (T2) with previous cardiac revascularisation,2011,7.568605488,1892,7.247200879,7.903049493
S08000009,15,% of diabetes pop (T2) with previous foot ulcer,2011,6.916553324,1729,6.608581455,7.237764968
S08000009,14,% of diabetes pop (T1) with previous foot ulcer,2011,11.95559351,420,10.92404654,13.07025562
S08000009,3,Crude prevalence T2 diabetes,2011,4.44,24998,4.39,4.5
S08000009,2,Crude prevalence of T1 diabetes,2011,0.62,3513,0.61,0.64
S08000009,1,Age/sex standardised prevalence of T1 diabetes,2011,0.61,3513,0.59,0.63
S08000009,61,% of diabetes pop (T1) with previous cardiac revascularisation,2011,3.615143752,127,3.046789253,4.284834668
S08000009,58,% of diabetes pop (T2) current smokers,2011,18.96627772,4730,18.44088659,19.41169144
S08000009,57,% of diabetes pop (T1) current smokers,2011,24.53166815,825,22.12146051,24.9048713
S08000009,56,% of diabetes pop (T2) with cholesterol >5mmol,2011,19.91124658,4442,19.39242267,20.44043126
S08000009,55,% of diabetes pop (T1) with cholesterol >5mmol,2011,31.54417837,764,29.72394977,33.42286081
S08000009,54,% of diabetes pop (T2) with SBP <=140mmHg,2011,78.8,18228,78.27,79.33
S08000009,35,% of diabetes pop (T1) with previous MI,2011,4.924565898,173,4.256959682,5.690647854
S08000009,34,% of diabetes pop (T2) with a recorded smoking status,2011,99.76398112,24939,99.69570142,99.81696808
S08000009,33,% of diabetes pop (T1) with a recorded smoking status,2011,95.73014518,3363,95.01012125,96.35026303
S08000009,32,% of diabetes pop (T2) with recorded cholesterol,2011,89.24670961,22309,88.85661898,89.62473902
S08000009,31,% of diabetes pop (T1) with recorded cholesterol,2011,71.8694362,2422,70.32708767,73.36198179
S08000009,30,% of diabetes pop (T2) with recorded  BP,2011,92.53140251,23131,92.19893959,92.85079531
S08000009,29,% of diabetes pop (T1) with recorded  BP,2011,83.68915457,2940,82.43069649,84.87401237
S08000009,28,% of diabetes pop (T2) with recorded HbA1c,2011,91.01928154,22753,90.65852392,91.36743372
S08000009,27,% of diabetes pop (T1) with recorded HbA1c,2011,81.09877598,2849,79.77036702,82.35924382
S08000009,26,% of diabetes pop with recorded BMI,2011,84.84154123,24067,84.41949354,85.25415336
S08000009,25,Crude mortality rate for all people with diabetes,2011,3.358763165,995,3.15956905,3.570052456
S08000009,24,Estimated % pop with undiagnosed diabetes,2011,0.8,4470,,
S08000009,23,Age/sex standardised prevalence of T2 diabetes,2011,3.51,24998,3.47,3.56
S08000009,53,% of diabetes pop (T1) with SBP <= 140mmHg,2011,83.91,2467,82.54,85.2
S08000009,52,% of diabetes pop (T2) with HbA1c > 75mmol/mol,2011,14.67498791,3339,14.22115677,15.14074554
S08000009,51,% of diabetes pop (T1) with HbA1c > 75mmol/mol,2011,34.67883468,988,32.9528125,36.44611943
S08000009,50,% of diabetes pop (T2) obese (BMI>=30),2011,56.71718349,12163,56.05289427,57.37906655
S08000009,49,% of diabetes pop (T1) obese (BMI>=30),2011,28.37528604,744,26.68229084,30.13155506
S08000009,48,% of diabetes pop (T2) with recorded foot risk,2011,74.19793584,18548,73.65183807,74.73659744
S08000009,47,% of diabetes pop (T1) with recorded foot risk,2011,57.13065756,2007,55.48721001,58.75852685
S08000009,46,% of diabetes pop (T2) with recorded pulses,2011,71.56572526,17890,71.00323203,72.12159122
S08000009,45,% of diabetes pop (T1) with recorded pulses,2011,49.07486479,1724,47.42362673,50.72812398
S08000009,44,% of diabetes pop (T2) with recorded eye screen,2011,82.23057845,20556,81.75176934,82.69948292
S08000009,43,% of diabetes pop (T1) with recorded eye screen,2011,75.54896142,2546,74.06928261,76.97045797
S08000009,42,% of diabetes pop (T2) with recorded eGFR,2011,1.204240848,301,1.076317494,1.3471612
S08000009,41,% of diabetes pop (T1) with recorded eGFR,2011,1.889814222,59,1.467940369,2.429941085
S08000009,40,% of diabetes pop (T2) with recorded microalbumin,2011,69.81237749,17451,69.2402632,70.37840307
S08000009,39,% of diabetes pop (T1) with recorded microalbumin,2011,51.00890208,1719,49.32090743,52.69459917
S08000009,38,% of diabetes pop (T2) with recorded creatinine,2011,91.90302836,22973,91.55838173,92.23479745
S08000009,37,% of diabetes pop (T1) with recorded creatinine,2011,76.17210683,2567,74.70440899,77.5802033
S08000009,36,% of diabetes pop (T2) with previous MI,2011,10.42483399,2606,10.05207605,10.80975358
S08000012,72,% of diabetes pop (T2) with previous lower limb amputation,2011,0.229621125,2,0.062991678,0.833353443
S08000012,71,% of diabetes pop (T1) with previous lower limb amputation,2011,0.806451613,1,0.142496978,4.42690766
S08000012,70,% of diabetes pop (T2) with diabetic retinopathy,2011,27.32,218,24.34,30.51
S08000012,69,% of diabetes pop (T1) with diabetic retinopathy,2011,56.637,64,47.43,65.41
S08000012,68,% of diabetes pop (T2) with end-stage renal failure,2011,0.114810563,1,0.020269238,0.647463069
S08000012,67,% of diabetes pop (T1) with end-stage renal failure,2011,0.806451613,1,0.142496978,4.42690766
S08000012,66,% of diabetes pop (T2) with eGFR <15,2011,0.122100122,1,0.021556368,0.688373709
S08000012,65,% of diabetes pop (T1) with eGFR <15,2011,0,0,0,3.699480748
S08000012,64,% of diabetes pop (T2) with previous stroke,2011,3.673938002,32,2.614269888,5.140459654
S08000012,63,% of diabetes pop (T1) with previous stroke,2011,1.612903226,2,0.443427154,5.690413473
S08000012,62,% of diabetes pop (T2) with previous cardiac revascularisation,2011,4.01836969,35,2.903314772,5.537253212
S08000012,15,% of diabetes pop (T2) with previous foot ulcer,2011,0.344431688,3,0.117203387,1.007754549
S08000012,14,% of diabetes pop (T1) with previous foot ulcer,2011,0.806451613,1,0.142496978,4.42690766
S08000012,3,Crude prevalence T2 diabetes,2011,3.89,871,3.64,4.15
S08000012,2,Crude prevalence of T1 diabetes,2011,0.55,124,0.5,0.63
S08000012,1,Age/sex standardised prevalence of T1 diabetes,2011,0.57,124,0.47,0.67
S08000012,61,% of diabetes pop (T1) with previous cardiac revascularisation,2011,2.419354839,3,0.826146902,6.872129716
S08000012,58,% of diabetes pop (T2) current smokers,2011,15.97701149,139,13.67700206,18.53929858
S08000012,57,% of diabetes pop (T1) current smokers,2011,20,24,13.39183374,27.15959866
S08000012,56,% of diabetes pop (T2) with cholesterol >5mmol,2011,23.11688312,178,20.2769757,26.22370351
S08000012,55,% of diabetes pop (T1) with cholesterol >5mmol,2011,34.34343434,34,25.73198901,44.1245671
S08000012,54,% of diabetes pop (T2) with SBP <=140mmHg,2011,71.24,582,68.04,74.24
S08000012,35,% of diabetes pop (T1) with previous MI,2011,3.225806452,4,1.261441498,8.001271108
S08000012,34,% of diabetes pop (T2) with a recorded smoking status,2011,99.88518944,870,99.35253693,99.97973076
S08000012,33,% of diabetes pop (T1) with a recorded smoking status,2011,96.77419355,120,91.99872889,98.7385585
S08000012,32,% of diabetes pop (T2) with recorded cholesterol,2011,88.40413318,770,86.10712466,90.36386164
S08000012,31,% of diabetes pop (T1) with recorded cholesterol,2011,83.19327731,99,75.46169968,88.84876192
S08000012,30,% of diabetes pop (T2) with recorded  BP,2011,93.80022962,817,91.99834531,95.21744324
S08000012,29,% of diabetes pop (T1) with recorded  BP,2011,91.93548387,114,85.78992199,95.56074947
S08000012,28,% of diabetes pop (T2) with recorded HbA1c,2011,92.19288175,803,90.22016582,93.79504333
S08000012,27,% of diabetes pop (T1) with recorded HbA1c,2011,96.77419355,120,91.99872889,98.7385585
S08000012,26,% of diabetes pop with recorded BMI,2011,88.38383838,875,86.23783302,90.23310561
S08000012,25,Crude mortality rate for all people with diabetes,2011,4.034582133,42,2.998545419,5.408623668
S08000012,24,Estimated % pop with undiagnosed diabetes,2011,1.9,416,,
S08000012,23,Age/sex standardised prevalence of T2 diabetes,2011,2.9,871,2.7,3.1
S08000012,53,% of diabetes pop (T1) with SBP <= 140mmHg,2011,85.09,97,77.41,90.48
S08000012,52,% of diabetes pop (T2) with HbA1c > 75mmol/mol,2011,14.44582814,116,12.18341898,17.04680415
S08000012,51,% of diabetes pop (T1) with HbA1c > 75mmol/mol,2011,26.66666667,32,19.56834035,35.21260563
S08000012,50,% of diabetes pop (T2) obese (BMI>=30),2011,60.94364351,465,57.4352516,64.34238801
S08000012,49,% of diabetes pop (T1) obese (BMI>=30),2011,32.14285714,36,24.20965859,41.26043161
S08000012,48,% of diabetes pop (T2) with recorded foot risk,2011,80.71182549,703,77.95888659,83.19504116
S08000012,47,% of diabetes pop (T1) with recorded foot risk,2011,87.09677419,108,80.06481735,91.89923817
S08000012,46,% of diabetes pop (T2) with recorded pulses,2011,82.31917336,717,79.64517967,84.70932748
S08000012,45,% of diabetes pop (T1) with recorded pulses,2011,87.90322581,109,80.99792339,92.53056812
S08000012,44,% of diabetes pop (T2) with recorded eye screen,2011,88.74856487,773,86.477514,90.67931074
S08000012,43,% of diabetes pop (T1) with recorded eye screen,2011,92.43697479,110,86.24938252,95.97032156
S08000012,42,% of diabetes pop (T2) with recorded eGFR,2011,85.76349024,747,83.2856286,87.92726296
S08000012,41,% of diabetes pop (T1) with recorded eGFR,2011,89.81481482,97,82.67733719,94.21712784
S08000012,40,% of diabetes pop (T2) with recorded microalbumin,2011,58.8978186,513,55.59809356,62.11939953
S08000012,39,% of diabetes pop (T1) with recorded microalbumin,2011,64.70588235,77,55.78251747,72.70945919
S08000012,38,% of diabetes pop (T2) with recorded creatinine,2011,94.02985075,819,92.25458525,95.41842893
S08000012,37,% of diabetes pop (T1) with recorded creatinine,2011,89.91596639,107,83.19833685,94.13702837
S08000012,36,% of diabetes pop (T2) with previous MI,2011,6.544202067,57,5.085164285,8.384885608
S08000013,72,% of diabetes pop (T2) with previous lower limb amputation,2011,0.668360583,121,0.559687305,0.797965393
S08000013,71,% of diabetes pop (T1) with previous lower limb amputation,2011,1.072961373,20,0.695641271,1.651538489
S08000013,70,% of diabetes pop (T2) with diabetic retinopathy,2011,22.44,3600,21.8,23.09
S08000013,69,% of diabetes pop (T1) with diabetic retinopathy,2011,50.702,722,48.11,53.29
S08000013,68,% of diabetes pop (T2) with end-stage renal failure,2011,0.613124171,111,0.509419663,0.737783648
S08000013,67,% of diabetes pop (T1) with end-stage renal failure,2011,1.716738197,32,1.218646334,2.413438956
S08000013,66,% of diabetes pop (T2) with eGFR <15,2011,0.295992714,52,0.225803642,0.387914615
S08000013,65,% of diabetes pop (T1) with eGFR <15,2011,0.673854447,10,0.366430461,1.235998185
S08000013,64,% of diabetes pop (T2) with previous stroke,2011,5.899248785,1068,5.565300728,6.251908894
S08000013,63,% of diabetes pop (T1) with previous stroke,2011,2.038626609,38,1.488833905,2.78570415
S08000013,62,% of diabetes pop (T2) with previous cardiac revascularisation,2011,6.998453381,1267,6.635870107,7.379282312
S08000013,15,% of diabetes pop (T2) with previous foot ulcer,2011,3.038002651,550,2.79778015,3.298151239
S08000013,14,% of diabetes pop (T1) with previous foot ulcer,2011,6.276824034,117,5.26311333,7.470386127
S08000013,3,Crude prevalence T2 diabetes,2011,4.5,18104,4.43,4.56
S08000013,2,Crude prevalence of T1 diabetes,2011,0.46,1864,0.45,0.48
S08000013,1,Age/sex standardised prevalence of T1 diabetes,2011,0.47,1864,0.45,0.5
S08000013,61,% of diabetes pop (T1) with previous cardiac revascularisation,2011,2.736051502,51,2.087083839,3.579435207
S08000013,58,% of diabetes pop (T2) current smokers,2011,16.81828267,3032,16.21104553,17.29842365
S08000013,57,% of diabetes pop (T1) current smokers,2011,25.26973311,445,22.01079434,25.84345625
S08000013,56,% of diabetes pop (T2) with cholesterol >5mmol,2011,19.75014526,3399,19.16212149,20.35167071
S08000013,55,% of diabetes pop (T1) with cholesterol >5mmol,2011,30.05738881,419,27.70790775,32.51648391
S08000013,54,% of diabetes pop (T2) with SBP <=140mmHg,2011,69.88,12176,69.2,70.56
S08000013,34,% of diabetes pop (T2) with a recorded smoking status,2011,99.58020327,18028,99.47492566,99.66444388
S08000013,33,% of diabetes pop (T1) with a recorded smoking status,2011,94.47424893,1761,93.34256132,95.42299568
S08000013,32,% of diabetes pop (T2) with recorded cholesterol,2011,95.06186478,17210,94.7365816,95.3680281
S08000013,31,% of diabetes pop (T1) with recorded cholesterol,2011,77.66016713,1394,75.67533184,79.52686051
S08000013,30,% of diabetes pop (T2) with recorded  BP,2011,96.243924,17424,95.95700538,96.5112212
S08000013,29,% of diabetes pop (T1) with recorded  BP,2011,86.85622318,1619,85.24623708,88.31460449
S08000013,28,% of diabetes pop (T2) with recorded HbA1c,2011,95.75784357,17336,95.45441123,96.04186076
S08000013,27,% of diabetes pop (T1) with recorded HbA1c,2011,93.45493562,1742,92.24039061,94.49073263
S08000013,26,% of diabetes pop with recorded BMI,2011,91.61264385,18230,91.2194146,91.98980916
S08000013,25,Crude mortality rate for all people with diabetes,2011,3.866238682,807,3.613069483,4.136386258
S08000013,24,Estimated % pop with undiagnosed diabetes,2011,0.9,3528,,
S08000013,23,Age/sex standardised prevalence of T2 diabetes,2011,3.17,18104,3.12,3.22
S08000013,53,% of diabetes pop (T1) with SBP <= 140mmHg,2011,75.05,1215,72.88,77.09
S08000013,52,% of diabetes pop (T2) with HbA1c > 75mmol/mol,2011,14.81310568,2568,14.29210282,15.34969968
S08000013,51,% of diabetes pop (T1) with HbA1c > 75mmol/mol,2011,43.5706085,759,41.25874803,45.9107638
S08000013,50,% of diabetes pop (T2) obese (BMI>=30),2011,55.5088562,9245,54.7529243,56.26224736
S08000013,49,% of diabetes pop (T1) obese (BMI>=30),2011,23.3015873,367,21.28021753,25.45288096
S08000013,48,% of diabetes pop (T2) with recorded foot risk,2011,84.44542643,15288,83.91018257,84.96605501
S08000013,47,% of diabetes pop (T1) with recorded foot risk,2011,66.36266094,1237,64.18605637,68.47195917
S08000013,46,% of diabetes pop (T2) with recorded pulses,2011,84.93150685,15376,84.40297821,85.44521397
S08000013,45,% of diabetes pop (T1) with recorded pulses,2011,66.89914163,1247,64.72999625,68.9987739
S08000013,44,% of diabetes pop (T2) with recorded eye screen,2011,85.51148917,15481,84.99121947,86.01669127
S08000013,43,% of diabetes pop (T1) with recorded eye screen,2011,83.454039,1498,81.66387586,85.10131347
S08000013,42,% of diabetes pop (T2) with recorded eGFR,2011,95.74656134,17333,95.44275021,96.03096103
S08000013,41,% of diabetes pop (T1) with recorded eGFR,2011,77.95795796,1298,75.90369694,79.883503
S08000013,40,% of diabetes pop (T2) with recorded microalbumin,2011,79.59014582,14409,78.99678841,80.17094807
S08000013,39,% of diabetes pop (T1) with recorded microalbumin,2011,64.17827298,1152,61.93200578,66.36398204
S08000013,38,% of diabetes pop (T2) with recorded creatinine,2011,97.03932833,17568,96.78226395,97.2764338
S08000013,37,% of diabetes pop (T1) with recorded creatinine,2011,88.6908078,1592,87.14227519,90.0740845
S08000013,36,% of diabetes pop (T2) with previous MI,2011,11.17432612,2023,10.72360538,11.64152067
S08000013,35,% of diabetes pop (T1) with previous MI,2011,3.701716738,69,2.935417408,4.658459931
